contest_id,submitted_at,problem,username,language,result,execution_time,submission_id
AWC0028,2026-03-18 20:21:19,A,Tamiji,Python,AC,76,74205134
AWC0028,2026-03-18 20:21:13,B,wuyihe,C++23,WA,11,74205131
AWC0028,2026-03-18 20:21:12,E,ktr216,C++23,WA,19,74205130
AWC0028,2026-03-18 20:21:11,E,Daylight,C++23,AC,13,74205129
AWC0028,2026-03-18 20:21:06,B,jet0312,C++23,AC,57,74205128
AWC0028,2026-03-18 20:21:01,C,manabeai,Python,AC,122,74205126
AWC0028,2026-03-18 20:21:00,B,Tak_Ajjinomoto,C++23,WA,59,74205125
AWC0028,2026-03-18 20:20:59,E,Glemim,C++23,AC,37,74205124
AWC0028,2026-03-18 20:20:58,B,KiKoS,C++23,AC,11,74205122
AWC0028,2026-03-18 20:20:55,B,Yihaodong,C23,WA,13,74205120
AWC0028,2026-03-18 20:20:53,E,noriok,Python,WA,905,74205119
AWC0028,2026-03-18 20:20:48,C,addx,C++23,AC,35,74205118
AWC0028,2026-03-18 20:20:43,E,yoshibo,C++23,AC,38,74205115
AWC0028,2026-03-18 20:20:37,D,YForr,C++23,AC,57,74205114
AWC0028,2026-03-18 20:20:36,D,amesyu,C++23,AC,104,74205112
AWC0028,2026-03-18 20:20:34,A,Hanyilinn,C++23,AC,6,74205110
AWC0028,2026-03-18 20:20:32,D,katalonecfly,C++23,AC,73,74205109
AWC0028,2026-03-18 20:20:32,D,gomarine,Haskell,AC,709,74205108
AWC0028,2026-03-18 20:20:24,A,ma_tw,C++23,AC,23,74205106
AWC0028,2026-03-18 20:20:23,E,hidehico,Python,WA,125,74205105
AWC0028,2026-03-18 20:20:18,B,nikeladaoba,C++23,WA,50,74205104
AWC0028,2026-03-18 20:20:16,A,tmb,C++23,AC,14,74205103
AWC0028,2026-03-18 20:20:14,B,CocaKoala,C++23,AC,51,74205101
AWC0028,2026-03-18 20:20:14,D,tkykwtnb,Python,WA,716,74205100
AWC0028,2026-03-18 20:20:13,E,ika3gg,Java24,AC,105,74205099
AWC0028,2026-03-18 20:20:07,D,JarryChen,C++23,AC,127,74205097
AWC0028,2026-03-18 20:20:06,C,kawashima0222,C++23,AC,24,74205096
AWC0028,2026-03-18 20:20:05,B,Nenad,Pascal,AC,16,74205095
AWC0028,2026-03-18 20:20:02,D,v7fgg,Java24,AC,444,74205093
AWC0028,2026-03-18 20:20:02,D,varkala_thoma,Python,AC,492,74205092
AWC0028,2026-03-18 20:19:56,C,shinyak,C++23,AC,148,74205088
AWC0028,2026-03-18 20:19:50,B,sabawo,C++23,AC,49,74205085
AWC0028,2026-03-18 20:19:48,B,songzihe,C++23,WA,> 2000,74205084
AWC0028,2026-03-18 20:19:47,B,Zelong_Xiao,C++23,AC,12,74205082
AWC0028,2026-03-18 20:19:44,A,t98slider,C++23,AC,7,74205081
AWC0028,2026-03-18 20:19:42,C,Sukyakura,C++23,AC,153,74205080
AWC0028,2026-03-18 20:19:41,B,bu_xiang_qu_ming,C++23,AC,49,74205079
AWC0028,2026-03-18 20:19:39,B,Shizen,C++23,AC,49,74205077
AWC0028,2026-03-18 20:19:37,B,ssaimanjunath,Python,RE,172,74205076
AWC0028,2026-03-18 20:19:36,B,nikeladaoba,C++23,WA,52,74205075
AWC0028,2026-03-18 20:19:34,A,ZhengHaoxuan0331,C++23,AC,23,74205074
AWC0028,2026-03-18 20:19:34,E,TakaakiUmedu,C++23,AC,40,74205073
AWC0028,2026-03-18 20:19:32,E,Tehom,C++23,AC,12,74205071
AWC0028,2026-03-18 20:19:30,A,roromiya_tenkei,C++23,AC,9,74205070
AWC0028,2026-03-18 20:19:17,E,Dbydiandian,C++23,AC,61,74205064
AWC0028,2026-03-18 20:19:15,D,jendolkk,C++23,AC,68,74205063
AWC0028,2026-03-18 20:19:12,C,KiKoS,C++23,AC,27,74205062
AWC0028,2026-03-18 20:19:11,C,underwater,C++23,AC,173,74205060
AWC0028,2026-03-18 20:19:09,D,KuronekoStrap,C# 13.0,WA,171,74205058
AWC0028,2026-03-18 20:19:05,C,sukato,C++23,AC,152,74205056
AWC0028,2026-03-18 20:18:59,A,sddcd,Python,AC,60,74205054
AWC0028,2026-03-18 20:18:51,B,zhhhanry,C++23,WA,58,74205051
AWC0028,2026-03-18 20:18:49,C,liufengyi,C++23,AC,161,74205050
AWC0028,2026-03-18 20:18:49,B,ygdstmidn,C++23,WA,58,74205049
AWC0028,2026-03-18 20:18:46,A,ChihayaRinka,C++23,AC,4,74205047
AWC0028,2026-03-18 20:18:43,C,P_A,C++23,AC,30,74205045
AWC0028,2026-03-18 20:18:42,D,Guran08,C++23,AC,60,74205044
AWC0028,2026-03-18 20:18:42,B,bu_xiang_qu_ming,C++23,TLE,> 2000,74205043
AWC0028,2026-03-18 20:18:37,B,addx,C++23,AC,10,74205040
AWC0028,2026-03-18 20:18:32,D,nmy,C++23,AC,66,74205037
AWC0028,2026-03-18 20:18:32,B,agw02010,C++23,WA,> 2000,74205036
AWC0028,2026-03-18 20:18:31,C,akatsuki7c8,C++23,AC,25,74205035
AWC0028,2026-03-18 20:18:28,B,Luo_mo,C++23,AC,11,74205033
AWC0028,2026-03-18 20:18:26,D,hidehico,Python,AC,678,74205031
AWC0028,2026-03-18 20:18:22,E,samayawara,C++23,AC,36,74205029
AWC0028,2026-03-18 20:18:21,C,AzAhnaf2003,C++23,AC,28,74205028
AWC0028,2026-03-18 20:18:17,E,kakaokakao,C++23,AC,29,74205026
AWC0028,2026-03-18 20:18:14,C,usedchang,C++23,AC,24,74205025
AWC0028,2026-03-18 20:18:12,B,roromiya_tenkei,C++23,AC,12,74205024
AWC0028,2026-03-18 20:18:06,C,kawashima0222,C++23,WA,25,74205019
AWC0028,2026-03-18 20:18:01,D,kuronosu1024,C++23,AC,110,74205017
AWC0028,2026-03-18 20:17:56,C,STU_pjy,C++23,AC,24,74205014
AWC0028,2026-03-18 20:17:55,B,Yihaodong,C23,WA,14,74205013
AWC0028,2026-03-18 20:17:50,B,ma_tw,C++23,AC,82,74205011
AWC0028,2026-03-18 20:17:47,B,Luo_mo,C++23,RE,117,74205010
AWC0028,2026-03-18 20:17:44,D,elphe,Rust,AC,92,74205005
AWC0028,2026-03-18 20:17:42,B,manabeai,Python,AC,83,74205004
AWC0028,2026-03-18 20:17:38,C,PrincessAAA,Python,AC,146,74205002
AWC0028,2026-03-18 20:17:36,E,manuo,Python,AC,166,74204999
AWC0028,2026-03-18 20:17:34,E,Shizen,C++23,AC,41,74204998
AWC0028,2026-03-18 20:17:32,B,loop0919,Python,AC,232,74204997
AWC0028,2026-03-18 20:17:32,C,Mikankyan,C++23,AC,28,74204996
AWC0028,2026-03-18 20:17:24,D,eggeggwe,C++23,AC,66,74204989
AWC0028,2026-03-18 20:17:22,B,hytkxd,Ruby 3.4,AC,108,74204986
AWC0028,2026-03-18 20:17:17,E,bellman1114,C++23,AC,12,74204985
AWC0028,2026-03-18 20:17:17,B,ssaimanjunath,Python,RE,166,74204984
AWC0028,2026-03-18 20:17:14,B,tle_adi,C++23,AC,58,74204981
AWC0028,2026-03-18 20:17:08,E,AT_Lele,C++23,AC,16,74204978
AWC0028,2026-03-18 20:17:07,B,Tak_Ajjinomoto,C++23,WA,57,74204977
AWC0028,2026-03-18 20:17:06,E,Tehom,C++23,WA,26,74204976
AWC0028,2026-03-18 20:17:04,D,Aryu,Python,AC,1815,74204974
AWC0028,2026-03-18 20:17:01,B,roromiya_tenkei,C++23,WA,11,74204972
AWC0028,2026-03-18 20:17:01,D,v7fgg,Java24,WA,541,74204971
AWC0028,2026-03-18 20:16:59,D,rrrriki,C++23,AC,76,74204969
AWC0028,2026-03-18 20:16:59,B,CocaKoala,C++23,RE,149,74204968
AWC0028,2026-03-18 20:16:57,B,yorksyo,TypeScript 5.9,AC,63,74204967
AWC0028,2026-03-18 20:16:55,C,Lumium,C++23,AC,30,74204966
AWC0028,2026-03-18 20:16:53,A,addx,C++23,AC,4,74204965
AWC0028,2026-03-18 20:16:51,E,iomir,C++23,AC,57,74204964
AWC0028,2026-03-18 20:16:51,D,kurooo,C++23,WA,161,74204963
AWC0028,2026-03-18 20:16:50,C,MdSalam_Uddin,C++23,AC,24,74204962
AWC0028,2026-03-18 20:16:46,B,mudon,C++23,WA,> 2000,74204960
AWC0028,2026-03-18 20:16:45,B,ma_tw,C++23,WA,89,74204959
AWC0028,2026-03-18 20:16:35,D,Jane_Smith,C++23,AC,99,74204955
AWC0028,2026-03-18 20:16:31,C,liusixun2024,C++23,AC,27,74204953
AWC0028,2026-03-18 20:16:30,D,makio93,C++23,AC,128,74204952
AWC0028,2026-03-18 20:16:30,B,japaneseotaku,C++23,AC,13,74204951
AWC0028,2026-03-18 20:16:29,D,WuTUT,Python,AC,696,74204949
AWC0028,2026-03-18 20:16:28,E,yukinekoHifumi,C++23,AC,33,74204947
AWC0028,2026-03-18 20:16:23,C,aligeee,C++23,AC,29,74204943
AWC0028,2026-03-18 20:16:19,D,Coder2086,C++23,AC,51,74204941
AWC0028,2026-03-18 20:16:18,C,ChihayaRinka,C++23,AC,30,74204940
AWC0028,2026-03-18 20:16:18,D,aruru88,Python,AC,534,74204939
AWC0028,2026-03-18 20:16:13,E,S142857,Python,AC,149,74204937
AWC0028,2026-03-18 20:16:13,D,Daylight,C++23,AC,60,74204936
AWC0028,2026-03-18 20:16:10,C,ChopinWaltz,C++23,AC,171,74204935
AWC0028,2026-03-18 20:16:09,D,PrincessAAA,Python,AC,372,74204934
AWC0028,2026-03-18 20:16:09,B,C7BMkOO7Qbmcwck7,Java24,AC,451,74204933
AWC0028,2026-03-18 20:16:09,C,wsaleem,Python,AC,143,74204932
AWC0028,2026-03-18 20:16:07,D,arrsty217,C++23,WA,> 2000,74204930
AWC0028,2026-03-18 20:16:07,D,cled0328,C++23,AC,109,74204929
AWC0028,2026-03-18 20:16:06,B,funasshiii,C++23,WA,58,74204928
AWC0028,2026-03-18 20:15:57,D,diaoman,C++23,AC,172,74204923
AWC0028,2026-03-18 20:15:56,C,xnneko,C++23,AC,174,74204922
AWC0028,2026-03-18 20:15:53,D,Sukyakura,C++23,AC,125,74204921
AWC0028,2026-03-18 20:15:52,E,zettsut,C++23,AC,35,74204920
AWC0028,2026-03-18 20:15:48,D,OilDrum,C++23,AC,692,74204918
AWC0028,2026-03-18 20:15:35,C,hidehico,Python,AC,144,74204915
AWC0028,2026-03-18 20:15:35,B,chenzhongyu,C++23,AC,10,74204914
AWC0028,2026-03-18 20:15:34,B,loop0919,Python,RE,331,74204913
AWC0028,2026-03-18 20:15:33,B,chenyushengniubi,C++23,AC,57,74204912
AWC0028,2026-03-18 20:15:33,D,yoshibo,C++23,AC,201,74204911
AWC0028,2026-03-18 20:15:32,A,bu_xiang_qu_ming,C++23,AC,14,74204910
AWC0028,2026-03-18 20:15:29,B,elcirco,Python,AC,64,74204909
AWC0028,2026-03-18 20:15:29,D,varkala_thoma,Python,WA,376,74204908
AWC0028,2026-03-18 20:15:27,E,msksknkn,Java24,AC,604,74204907
AWC0028,2026-03-18 20:15:25,C,Volit190n_,C++23,AC,35,74204906
AWC0028,2026-03-18 20:15:24,C,raru_,C++23,AC,155,74204905
AWC0028,2026-03-18 20:15:24,C,jnjkhjlkjhb8,C++23,AC,243,74204904
AWC0028,2026-03-18 20:15:22,E,cirno3153,Java24,AC,190,74204902
AWC0028,2026-03-18 20:15:21,E,lddlinan,C++23,AC,33,74204901
AWC0028,2026-03-18 20:15:21,B,alcea,Ruby 3.4,AC,107,74204900
AWC0028,2026-03-18 20:15:18,A,sabawo,C++23,AC,14,74204898
AWC0028,2026-03-18 20:15:17,E,hanagee,C++23,AC,50,74204897
AWC0028,2026-03-18 20:15:16,E,Rumain,C++23,AC,41,74204896
AWC0028,2026-03-18 20:15:15,B,STU_pjy,C++23,AC,10,74204895
AWC0028,2026-03-18 20:15:14,D,windingot,C++23,AC,231,74204894
AWC0028,2026-03-18 20:15:12,B,ahoy,Python,WA,86,74204891
AWC0028,2026-03-18 20:15:10,D,ktr216,C++23,AC,55,74204889
AWC0028,2026-03-18 20:15:07,C,hanmingxi,C++23,AC,25,74204887
AWC0028,2026-03-18 20:15:05,D,ika3gg,Java24,AC,1174,74204886
AWC0028,2026-03-18 20:15:04,D,usedchang,C++23,AC,68,74204885
AWC0028,2026-03-18 20:15:03,D,noshinn,C++23,AC,89,74204884
AWC0028,2026-03-18 20:15:00,B,zawatin,C++23,AC,16,74204882
AWC0028,2026-03-18 20:14:58,D,pnum7,Python,AC,585,74204881
AWC0028,2026-03-18 20:14:57,B,ratjohny,C++23,AC,11,74204879
AWC0028,2026-03-18 20:14:52,B,Tatsup1ch,Python,AC,88,74204878
AWC0028,2026-03-18 20:14:51,A,jet0312,C++23,AC,12,74204877
AWC0028,2026-03-18 20:14:47,E,hiro1729,Python,AC,242,74204874
AWC0028,2026-03-18 20:14:47,B,shonNMIXX,Rust,AC,9,74204873
AWC0028,2026-03-18 20:14:39,D,Zhong_S_L,C++23,AC,60,74204870
AWC0028,2026-03-18 20:14:38,D,YuuPika,C++23,AC,177,74204868
AWC0028,2026-03-18 20:14:37,C,po_chan,C++23,AC,162,74204866
AWC0028,2026-03-18 20:14:34,E,Unbakedbread,C++23,AC,66,74204864
AWC0028,2026-03-18 20:14:33,A,sabawo,C++23,WA,12,74204862
AWC0028,2026-03-18 20:14:31,D,sumochi,C++23,AC,65,74204861
AWC0028,2026-03-18 20:14:29,C,katalonecfly,C++23,AC,23,74204859
AWC0028,2026-03-18 20:14:29,D,ajgttm,C++23,AC,112,74204858
AWC0028,2026-03-18 20:14:28,C,bakazikara,C++23,AC,175,74204857
AWC0028,2026-03-18 20:14:25,C,amesyu,C++23,AC,148,74204855
AWC0028,2026-03-18 20:14:22,D,noriok,Python,AC,609,74204854
AWC0028,2026-03-18 20:14:22,D,Glemim,C++23,AC,102,74204853
AWC0028,2026-03-18 20:14:21,B,P_A,C++23,AC,10,74204852
AWC0028,2026-03-18 20:14:17,E,fengenrong,C++23,AC,63,74204850
AWC0028,2026-03-18 20:14:14,C,eggeggwe,C++23,AC,25,74204847
AWC0028,2026-03-18 20:14:13,D,diaoman,C++23,WA,172,74204846
AWC0028,2026-03-18 20:14:12,B,AzAhnaf2003,C++23,AC,11,74204843
AWC0028,2026-03-18 20:14:11,B,chenzhongyu,C++23,WA,10,74204841
AWC0028,2026-03-18 20:14:09,B,amesyu,C++23,AC,53,74204840
AWC0028,2026-03-18 20:14:08,C,ma_tw,C++23,AC,232,74204839
AWC0028,2026-03-18 20:14:06,E,okudeottu,C# 13.0,AC,41,74204837
AWC0028,2026-03-18 20:14:06,C,YForr,C++23,AC,26,74204836
AWC0028,2026-03-18 20:14:05,D,iomir,C++23,AC,57,74204835
AWC0028,2026-03-18 20:14:04,A,Nenad,Pascal,AC,3,74204834
AWC0028,2026-03-18 20:14:02,C,shirogane1234,C++23,AC,147,74204833
AWC0028,2026-03-18 20:14:01,E,manuo,Python,WA,1603,74204832
AWC0028,2026-03-18 20:14:00,E,KiKoS,C++23,AC,14,74204831
AWC0028,2026-03-18 20:13:59,E,WAan,Python,AC,341,74204830
AWC0028,2026-03-18 20:13:54,C,sukato,C++23,WA,176,74204828
AWC0028,2026-03-18 20:13:53,B,hidehico,Python,AC,96,74204827
AWC0028,2026-03-18 20:13:52,D,toshx,C++23,AC,116,74204826
AWC0028,2026-03-18 20:13:51,E,fengenrong,C++23,WA,45,74204825
AWC0028,2026-03-18 20:13:50,E,satoyuki,C++23,AC,11,74204824
AWC0028,2026-03-18 20:13:47,C,Banis,C++23,AC,31,74204823
AWC0028,2026-03-18 20:13:44,D,bellman1114,C++23,AC,84,74204822
AWC0028,2026-03-18 20:13:42,E,edon8618,C++23,AC,15,74204821
AWC0028,2026-03-18 20:13:42,E,hnhskni,C# 13.0,AC,135,74204819
AWC0028,2026-03-18 20:13:39,C,GB5,C# 13.0,AC,129,74204816
AWC0028,2026-03-18 20:13:39,B,ishigaki122,C++23,AC,11,74204815
AWC0028,2026-03-18 20:13:38,E,t0yama,C++ IOI-Style,AC,55,74204814
AWC0028,2026-03-18 20:13:37,D,AT_Lele,C++23,AC,30,74204813
AWC0028,2026-03-18 20:13:36,B,Tak_Ajjinomoto,C++23,WA,52,74204812
AWC0028,2026-03-18 20:13:35,B,ah686634,C++23,AC,52,74204811
AWC0028,2026-03-18 20:13:34,A,tle_adi,C++23,AC,14,74204809
AWC0028,2026-03-18 20:13:34,C,amesyu,C++23,WA,174,74204808
AWC0028,2026-03-18 20:13:30,A,nikeladaoba,C++23,AC,12,74204806
AWC0028,2026-03-18 20:13:27,A,ygdstmidn,C++23,AC,12,74204804
AWC0028,2026-03-18 20:13:27,E,dbtodqorrn250,C++23,AC,16,74204803
AWC0028,2026-03-18 20:13:26,C,wyf20091230,C++23,AC,173,74204802
AWC0028,2026-03-18 20:13:25,E,prd_xxx,Python,AC,111,74204801
AWC0028,2026-03-18 20:13:24,B,wuyihe,C++23,WA,11,74204800
AWC0028,2026-03-18 20:13:22,D,ponzoie,C++23,AC,121,74204799
AWC0028,2026-03-18 20:13:22,D,roromiya_tenkei,C++23,AC,61,74204798
AWC0028,2026-03-18 20:13:21,B,chenyushengniubi,C++23,WA,49,74204797
AWC0028,2026-03-18 20:13:18,B,Guangzhoumetro,C++23,AC,49,74204795
AWC0028,2026-03-18 20:13:16,C,roromiya_tenkei,C++23,RE,280,74204794
AWC0028,2026-03-18 20:13:15,E,Jane_Smith,C++23,AC,13,74204793
AWC0028,2026-03-18 20:13:08,C,goropikari,C++23,AC,29,74204791
AWC0028,2026-03-18 20:13:03,D,Tehom,C++23,AC,62,74204790
AWC0028,2026-03-18 20:13:01,B,elcirco,Python,WA,74,74204789
AWC0028,2026-03-18 20:13:01,E,kuhaku,C++23,AC,35,74204788
AWC0028,2026-03-18 20:12:56,D,june193,Python,AC,637,74204786
AWC0028,2026-03-18 20:12:53,C,ishigaki122,C++23,AC,27,74204785
AWC0028,2026-03-18 20:12:53,C,shirogane1234,C++23,WA,148,74204784
AWC0028,2026-03-18 20:12:51,C,yakiringo,Python,AC,215,74204781
AWC0028,2026-03-18 20:12:49,B,bablupariharr,C++23,AC,49,74204780
AWC0028,2026-03-18 20:12:46,C,yukinekoHifumi,C++23,AC,28,74204777
AWC0028,2026-03-18 20:12:46,A,japaneseotaku,C++23,AC,3,74204776
AWC0028,2026-03-18 20:12:45,D,AT_Lele,C++23,RE,> 2000,74204775
AWC0028,2026-03-18 20:12:44,B,jangojangojango,Python,WA,101,74204774
AWC0028,2026-03-18 20:12:43,B,ssmbc2929_bartok,C++23,WA,145,74204773
AWC0028,2026-03-18 20:12:41,C,ta2maru,C++23,AC,156,74204771
AWC0028,2026-03-18 20:12:39,B,MdSalam_Uddin,C++23,AC,12,74204769
AWC0028,2026-03-18 20:12:38,B,sirsoldano,C++23,AC,59,74204768
AWC0028,2026-03-18 20:12:38,E,gomaazarasi,Python,AC,203,74204767
AWC0028,2026-03-18 20:12:37,B,shinyak,C++23,AC,49,74204766
AWC0028,2026-03-18 20:12:37,C,Tatsup1ch,Python,AC,134,74204765
AWC0028,2026-03-18 20:12:36,C,itto4869,Rust,AC,21,74204764
AWC0028,2026-03-18 20:12:32,B,alcea,Python,AC,106,74204762
AWC0028,2026-03-18 20:12:32,E,river0525,C++23,AC,34,74204761
AWC0028,2026-03-18 20:12:31,B,ah686634,C++23,WA,57,74204760
AWC0028,2026-03-18 20:12:31,C,JarryChen,C++23,AC,156,74204759
AWC0028,2026-03-18 20:12:30,C,Guran08,C++23,AC,26,74204757
AWC0028,2026-03-18 20:12:29,D,hiro1729,Python,AC,582,74204756
AWC0028,2026-03-18 20:12:27,E,kwm_t,C++23,AC,15,74204755
AWC0028,2026-03-18 20:12:26,D,kawashima0222,C++23,AC,55,74204754
AWC0028,2026-03-18 20:12:25,A,o_elyas,C++23,AC,3,74204752
AWC0028,2026-03-18 20:12:22,E,mihhiael,C++23,AC,14,74204751
AWC0028,2026-03-18 20:12:18,D,TakaakiUmedu,Python,AC,518,74204748
AWC0028,2026-03-18 20:12:15,C,WuTUT,Python,AC,144,74204746
AWC0028,2026-03-18 20:12:14,B,shonNMIXX,Rust,WA,7,74204745
AWC0028,2026-03-18 20:12:12,C,nsubaru,Java24,AC,106,74204744
AWC0028,2026-03-18 20:12:08,C,cled0328,C++23,AC,159,74204742
AWC0028,2026-03-18 20:12:05,E,sigtuna,Python,AC,230,74204740
AWC0028,2026-03-18 20:12:02,D,miya256,Python,AC,482,74204738
AWC0028,2026-03-18 20:12:02,B,Echia,C++23,AC,52,74204737
AWC0028,2026-03-18 20:11:59,E,kuhaku,C++23,WA,37,74204736
AWC0028,2026-03-18 20:11:58,B,Lumium,C++23,AC,9,74204735
AWC0028,2026-03-18 20:11:57,D,samayawara,C++23,AC,145,74204734
AWC0028,2026-03-18 20:11:57,A,Z_P,C++23,AC,4,74204733
AWC0028,2026-03-18 20:11:57,D,S142857,Python,AC,670,74204732
AWC0028,2026-03-18 20:11:56,C,judgelaw,Rust,AC,31,74204731
AWC0028,2026-03-18 20:11:53,B,chenzhongyu,C++23,WA,10,74204729
AWC0028,2026-03-18 20:11:52,A,hidehico,Python,AC,73,74204728
AWC0028,2026-03-18 20:11:49,C,varkala_thoma,Python,AC,229,74204727
AWC0028,2026-03-18 20:11:45,B,tseki,Rust,TLE,> 2000,74204724
AWC0028,2026-03-18 20:11:44,B,npnp,C++23,AC,53,74204723
AWC0028,2026-03-18 20:11:42,C,migen,Python,AC,179,74204722
AWC0028,2026-03-18 20:11:41,E,magurofly,Rust,AC,12,74204721
AWC0028,2026-03-18 20:11:40,C,ta2maru,C++23,WA,157,74204720
AWC0028,2026-03-18 20:11:38,E,ococonomy1,C++23,AC,107,74204719
AWC0028,2026-03-18 20:11:38,C,alignedOne,C++23,AC,36,74204718
AWC0028,2026-03-18 20:11:37,A,on_Sunday,C++23,AC,4,74204716
AWC0028,2026-03-18 20:11:36,A,witterP,C++23,AC,26,74204715
AWC0028,2026-03-18 20:11:35,C,ais_out,C++23,AC,26,74204714
AWC0028,2026-03-18 20:11:33,D,dice360,C++23,AC,138,74204712
AWC0028,2026-03-18 20:11:29,D,Rumain,C++23,AC,128,74204711
AWC0028,2026-03-18 20:11:29,A,hytkxd,Ruby 3.4,AC,58,74204710
AWC0028,2026-03-18 20:11:28,D,kurooo,C++23,WA,349,74204709
AWC0028,2026-03-18 20:11:26,D,hiro1729,Python,TLE,> 2000,74204706
AWC0028,2026-03-18 20:11:25,C,piyo1999,Ruby 3.4,AC,161,74204705
AWC0028,2026-03-18 20:11:20,D,Unbakedbread,C++23,AC,103,74204703
AWC0028,2026-03-18 20:11:18,E,shingo0909,C++23,AC,30,74204701
AWC0028,2026-03-18 20:11:17,D,ma_tw,C++23,AC,182,74204700
AWC0028,2026-03-18 20:11:16,B,onezero,Python,AC,84,74204699
AWC0028,2026-03-18 20:11:13,B,yukinekoHifumi,C++23,AC,9,74204698
AWC0028,2026-03-18 20:11:13,A,yorksyo,TypeScript 5.9,AC,40,74204697
AWC0028,2026-03-18 20:11:12,D,Dbydiandian,C++23,AC,60,74204696
AWC0028,2026-03-18 20:11:08,D,edon8618,C++23,AC,137,74204695
AWC0028,2026-03-18 20:11:06,A,P_A,C++23,AC,3,74204693
AWC0028,2026-03-18 20:11:04,B,Lirius,C++23,AC,49,74204692
AWC0028,2026-03-18 20:11:02,B,liusixun2024,C++23,AC,11,74204691
AWC0028,2026-03-18 20:11:02,C,jendolkk,C++23,AC,26,74204690
AWC0028,2026-03-18 20:10:57,B,hanmingxi,C++23,AC,11,74204688
AWC0028,2026-03-18 20:10:54,D,zettsut,C++23,AC,107,74204685
AWC0028,2026-03-18 20:10:53,D,msksknkn,Java24,AC,855,74204684
AWC0028,2026-03-18 20:10:53,A,MdSalam_Uddin,C++23,AC,4,74204683
AWC0028,2026-03-18 20:10:52,D,fengenrong,C++23,AC,65,74204681
AWC0028,2026-03-18 20:10:49,C,nullpointerlog,C++23,AC,165,74204679
AWC0028,2026-03-18 20:10:48,B,Alcadeias,C++23,AC,11,74204677
AWC0028,2026-03-18 20:10:45,A,STU_pjy,C++23,AC,4,74204675
AWC0028,2026-03-18 20:10:43,B,simple710,Java24,AC,192,74204674
AWC0028,2026-03-18 20:10:42,C,windingot,C++23,AC,148,74204673
AWC0028,2026-03-18 20:10:40,C,npnp,C++23,AC,175,74204671
AWC0028,2026-03-18 20:10:38,E,usedchang,C++23,AC,18,74204670
AWC0028,2026-03-18 20:10:38,A,ArcAki,Rust,AC,3,74204669
AWC0028,2026-03-18 20:10:35,E,AwashAmityOak,C++23,AC,15,74204668
AWC0028,2026-03-18 20:10:30,B,ChopinWaltz,C++23,AC,49,74204665
AWC0028,2026-03-18 20:10:29,A,zhhhanry,C++23,AC,14,74204664
AWC0028,2026-03-18 20:10:22,D,detteiuu,Python,AC,353,74204663
AWC0028,2026-03-18 20:10:21,C,ahoy,Python,AC,148,74204661
AWC0028,2026-03-18 20:10:20,D,Bolero,C++23,AC,210,74204660
AWC0028,2026-03-18 20:10:20,B,underwater,C++23,AC,50,74204659
AWC0028,2026-03-18 20:10:20,D,prd_xxx,Python,AC,752,74204658
AWC0028,2026-03-18 20:10:18,E,jastaway,C++23,AC,13,74204657
AWC0028,2026-03-18 20:10:18,E,zawatin,C++23,AC,15,74204656
AWC0028,2026-03-18 20:10:17,D,cirno3153,Java24,AC,362,74204655
AWC0028,2026-03-18 20:10:16,B,shinyak,C++23,TLE,> 2000,74204654
AWC0028,2026-03-18 20:10:16,C,ais_out,C++23,WA,26,74204653
AWC0028,2026-03-18 20:10:14,C,kuronosu1024,C++23,AC,152,74204652
AWC0028,2026-03-18 20:10:13,D,lddlinan,C++23,AC,68,74204650
AWC0028,2026-03-18 20:10:10,D,satoyuki,C++23,AC,68,74204648
AWC0028,2026-03-18 20:10:10,D,kwm_t,C++23,AC,63,74204647
AWC0028,2026-03-18 20:10:06,A,aeroX_01,C++23,AC,5,74204645
AWC0028,2026-03-18 20:10:04,B,katalonecfly,C++23,AC,9,74204644
AWC0028,2026-03-18 20:10:02,C,Glemim,C++23,AC,160,74204643
AWC0028,2026-03-18 20:10:01,A,AzAhnaf2003,C++23,AC,4,74204641
AWC0028,2026-03-18 20:10:01,D,dbtodqorrn250,C++23,AC,60,74204640
AWC0028,2026-03-18 20:09:57,C,tumuz,C++23,AC,169,74204639
AWC0028,2026-03-18 20:09:57,C,Daylight,C++23,AC,35,74204638
AWC0028,2026-03-18 20:09:57,A,RSHER,C++23,AC,3,74204637
AWC0028,2026-03-18 20:09:55,C,neverly084,C++23,AC,175,74204636
AWC0028,2026-03-18 20:09:53,B,usk99,Rust,WA,10,74204635
AWC0028,2026-03-18 20:09:53,B,ArcAki,Rust,AC,8,74204634
AWC0028,2026-03-18 20:09:52,D,t0yama,C++ IOI-Style,AC,255,74204633
AWC0028,2026-03-18 20:09:51,B,jangojangojango,Python,RE,161,74204631
AWC0028,2026-03-18 20:09:47,B,alcea,Ruby 3.4,AC,133,74204629
AWC0028,2026-03-18 20:09:46,B,rinrion,C++23,AC,11,74204627
AWC0028,2026-03-18 20:09:44,B,ratjohny,C++23,WA,10,74204625
AWC0028,2026-03-18 20:09:44,C,k3g,C++23,AC,29,74204624
AWC0028,2026-03-18 20:09:44,D,hanagee,C++23,AC,132,74204623
AWC0028,2026-03-18 20:09:42,A,abueo,C++23,AC,12,74204622
AWC0028,2026-03-18 20:09:35,C,noshinn,C++23,AC,27,74204618
AWC0028,2026-03-18 20:09:34,E,Nick_s,C++23,AC,14,74204616
AWC0028,2026-03-18 20:09:33,C,onezero,Python,AC,142,74204615
